Disease_1,Disease_2,is_a,Resemble,Source
DOID:4561,DOID:1002,1,0,DO
DOID:4562,DOID:0060000,1,0,DO
DOID:4584,DOID:3565,1,0,DO
DOID:4586,DOID:3565,1,0,DO
DOID:4587,DOID:0060090,1,0,DO
DOID:4588,DOID:3565,1,0,DO
DOID:4591,DOID:3565,1,0,DO
DOID:4593,DOID:3565,1,0,DO
DOID:4594,DOID:3565,1,0,DO
DOID:4603,DOID:37,1,0,DO
DOID:4608,DOID:0050625,1,0,DO
DOID:4613,DOID:1188,1,0,DO
DOID:4617,DOID:823,1,0,DO
DOID:4618,DOID:1862,1,0,DO
DOID:4624,DOID:225,1,0,DO
DOID:4626,DOID:0060668,1,0,DO
DOID:4627,DOID:0060135,1,0,DO
DOID:4630,DOID:2670,1,0,DO
DOID:4633,DOID:9310,1,0,DO
DOID:9310,DOID:0050621,1,0,DO
DOID:4636,DOID:4637,1,0,DO
DOID:4637,DOID:1602,1,0,DO
DOID:4638,DOID:1602,1,0,DO
DOID:4639,DOID:1602,1,0,DO
DOID:4640,DOID:1602,1,0,DO
DOID:4645,DOID:2174,1,0,DO
DOID:4647,DOID:768,1,0,DO
DOID:768,DOID:771,1,0,DO
DOID:4648,DOID:768,1,0,DO
DOID:4650,DOID:768,1,0,DO
DOID:4651,DOID:768,1,0,DO
DOID:4653,DOID:768,1,0,DO
DOID:4656,DOID:768,1,0,DO
DOID:4658,DOID:0060084,1,0,DO
DOID:4659,DOID:349,1,0,DO
DOID:4660,DOID:349,1,0,DO
DOID:4661,DOID:225,1,0,DO
DOID:4662,DOID:936,1,0,DO
DOID:4664,DOID:4677,1,0,DO
DOID:467,DOID:0060091,1,0,DO
DOID:4671,DOID:1923,1,0,DO
DOID:4675,DOID:4676,1,0,DO
DOID:4676,DOID:1074,1,0,DO
DOID:4678,DOID:4531,1,0,DO
DOID:4679,DOID:4680,1,0,DO
DOID:4680,DOID:3459,1,0,DO
DOID:468,DOID:461,1,0,DO
DOID:4681,DOID:4531,1,0,DO
DOID:4683,DOID:3451,1,0,DO
DOID:4685,DOID:4531,1,0,DO
DOID:4686,DOID:1107,1,0,DO
DOID:4687,DOID:3963,1,0,DO
DOID:4688,DOID:4531,1,0,DO
DOID:469,DOID:255,1,0,DO
DOID:4690,DOID:4691,1,0,DO
DOID:4692,DOID:1242,1,0,DO
DOID:4693,DOID:1192,1,0,DO
DOID:4696,DOID:4697,1,0,DO
DOID:4697,DOID:3193,1,0,DO
DOID:4698,DOID:1192,1,0,DO
DOID:4699,DOID:116,1,0,DO
DOID:470,DOID:471,1,0,DO
DOID:4702,DOID:37,1,0,DO
DOID:4707,DOID:4706,1,0,DO
DOID:4708,DOID:4437,1,0,DO
DOID:4715,DOID:4148,1,0,DO
DOID:4716,DOID:10534,1,0,DO
DOID:4717,DOID:2994,1,0,DO
DOID:4719,DOID:2705,1,0,DO
DOID:472,DOID:0050621,1,0,DO
DOID:4723,DOID:936,1,0,DO
DOID:4724,DOID:936,1,0,DO
DOID:4730,DOID:4483,1,0,DO
DOID:4731,DOID:4483,1,0,DO
DOID:4734,DOID:182,1,0,DO
DOID:4739,DOID:2998,1,0,DO
DOID:474,DOID:255,1,0,DO
DOID:4743,DOID:5556,1,0,DO
DOID:5556,DOID:5557,1,0,DO
DOID:4744,DOID:780,1,0,DO
DOID:4749,DOID:3565,1,0,DO
DOID:4751,DOID:4752,1,0,DO
DOID:4752,DOID:0050890,1,0,DO
DOID:4756,DOID:4757,1,0,DO
DOID:4757,DOID:192,1,0,DO
DOID:476,DOID:0060082,1,0,DO
DOID:4762,DOID:1875,1,0,DO
DOID:4765,DOID:1324,1,0,DO
DOID:4766,DOID:688,1,0,DO
DOID:4767,DOID:4765,1,0,DO
DOID:4768,DOID:4765,1,0,DO
DOID:4769,DOID:4765,1,0,DO
DOID:4773,DOID:263,1,0,DO
DOID:4776,DOID:2921,1,0,DO
DOID:4777,DOID:2921,1,0,DO
DOID:4778,DOID:2921,1,0,DO
DOID:4779,DOID:2921,1,0,DO
DOID:4780,DOID:9808,1,0,DO
DOID:9808,DOID:417,1,0,DO
DOID:4782,DOID:2921,1,0,DO
DOID:4783,DOID:2921,1,0,DO
DOID:4784,DOID:2921,1,0,DO
DOID:4787,DOID:3200,1,0,DO
DOID:4788,DOID:0060103,1,0,DO
DOID:479,DOID:471,1,0,DO
DOID:4790,DOID:0060103,1,0,DO
DOID:4791,DOID:1659,1,0,DO
DOID:4794,DOID:0060103,1,0,DO
DOID:4795,DOID:3321,1,0,DO
DOID:4796,DOID:2951,1,0,DO
DOID:4797,DOID:349,1,0,DO
DOID:4798,DOID:349,1,0,DO
DOID:4810,DOID:3345,1,0,DO
DOID:4812,DOID:4813,1,0,DO
DOID:4813,DOID:4202,1,0,DO
DOID:4817,DOID:0080321,1,0,DO
DOID:482,DOID:0080320,1,0,DO
DOID:4829,DOID:1324,1,0,DO
DOID:484,DOID:2213,1,0,DO
DOID:4830,DOID:1749,1,0,DO
DOID:4837,DOID:225,1,0,DO
DOID:4838,DOID:305,1,0,DO
DOID:4839,DOID:4840,1,0,DO
DOID:4840,DOID:4159,1,0,DO
DOID:4843,DOID:4844,1,0,DO
DOID:4844,DOID:0060101,1,0,DO
DOID:4845,DOID:3069,1,0,DO
DOID:4846,DOID:4847,1,0,DO
DOID:4847,DOID:5612,1,0,DO
DOID:4848,DOID:4205,1,0,DO
DOID:4851,DOID:1319,1,0,DO
DOID:4852,DOID:3069,1,0,DO
DOID:4853,DOID:4848,1,0,DO
DOID:4855,DOID:3843,1,0,DO
DOID:4856,DOID:3069,1,0,DO
DOID:4858,DOID:5032,1,0,DO
DOID:486,DOID:255,1,0,DO
DOID:4860,DOID:4202,1,0,DO
DOID:4863,DOID:3185,1,0,DO
DOID:4866,DOID:0050904,1,0,DO
DOID:4867,DOID:2893,1,0,DO
DOID:4868,DOID:10286,1,0,DO
DOID:4869,DOID:2600,1,0,DO
DOID:4870,DOID:298,1,0,DO
DOID:4871,DOID:3451,1,0,DO
DOID:4872,DOID:3905,1,0,DO
DOID:4873,DOID:12377,1,0,DO
DOID:4875,DOID:4876,1,0,DO
DOID:4877,DOID:3459,1,0,DO
DOID:4878,DOID:1107,1,0,DO
DOID:4879,DOID:3999,1,0,DO
DOID:4880,DOID:4242,1,0,DO
DOID:4885,DOID:934,1,0,DO
DOID:4889,DOID:0050598,1,0,DO
DOID:4892,DOID:4893,1,0,DO
DOID:4893,DOID:5099,1,0,DO
DOID:5099,DOID:5101,1,0,DO
DOID:4894,DOID:3713,1,0,DO
DOID:4895,DOID:0060086,1,0,DO
DOID:490,DOID:3683,1,0,DO
DOID:4901,DOID:1791,1,0,DO
DOID:4903,DOID:305,1,0,DO
DOID:4906,DOID:4907,1,0,DO
DOID:4907,DOID:10154,1,0,DO
DOID:4910,DOID:734,1,0,DO
DOID:4914,DOID:1107,1,0,DO
DOID:4915,DOID:4916,1,0,DO
DOID:4916,DOID:1785,1,0,DO
DOID:4917,DOID:299,1,0,DO
DOID:4918,DOID:4919,1,0,DO
DOID:4919,DOID:263,1,0,DO
DOID:492,DOID:255,1,0,DO
DOID:4920,DOID:4921,1,0,DO
DOID:4921,DOID:2095,1,0,DO
DOID:4922,DOID:3458,1,0,DO
DOID:4923,DOID:3284,1,0,DO
DOID:4927,DOID:4928,1,0,DO
DOID:4928,DOID:4947,1,0,DO
DOID:4947,DOID:4896,1,0,DO
DOID:4929,DOID:299,1,0,DO
DOID:4930,DOID:4931,1,0,DO
DOID:4933,DOID:4934,1,0,DO
DOID:4934,DOID:2095,1,0,DO
DOID:4938,DOID:4939,1,0,DO
DOID:4943,DOID:8719,1,0,DO
DOID:4944,DOID:0080375,1,0,DO
DOID:495,DOID:255,1,0,DO
DOID:4952,DOID:4953,1,0,DO
DOID:4955,DOID:3620,1,0,DO
DOID:4957,DOID:3565,1,0,DO
DOID:496,DOID:255,1,0,DO
DOID:4961,DOID:74,1,0,DO
DOID:4962,DOID:0050598,1,0,DO
DOID:4964,DOID:2030,1,0,DO
DOID:4968,DOID:3952,1,0,DO
DOID:4969,DOID:863,1,0,DO
DOID:4970,DOID:4090,1,0,DO
DOID:4971,DOID:0070004,1,0,DO
DOID:4974,DOID:0050339,1,0,DO
DOID:4985,DOID:4232,1,0,DO
DOID:4986,DOID:4953,1,0,DO
DOID:4988,DOID:4989,1,0,DO
DOID:4991,DOID:4992,1,0,DO
DOID:4992,DOID:3419,1,0,DO
DOID:4993,DOID:2609,1,0,DO
DOID:4994,DOID:0060095,1,0,DO
DOID:4995,DOID:0060110,1,0,DO
DOID:4997,DOID:4254,1,0,DO
DOID:4998,DOID:225,1,0,DO
DOID:5003,DOID:1924,1,0,DO
DOID:501,DOID:0060090,1,0,DO
DOID:5016,DOID:684,1,0,DO
DOID:5022,DOID:684,1,0,DO
DOID:5026,DOID:684,1,0,DO
DOID:5030,DOID:1664,1,0,DO
DOID:5031,DOID:5032,1,0,DO
DOID:5039,DOID:461,1,0,DO
DOID:5040,DOID:5041,1,0,DO
DOID:5042,DOID:4159,1,0,DO
DOID:5043,DOID:0060109,1,0,DO
DOID:5044,DOID:0060091,1,0,DO
DOID:5046,DOID:6175,1,0,DO
DOID:6175,DOID:956,1,0,DO
DOID:5047,DOID:5048,1,0,DO
DOID:5048,DOID:1785,1,0,DO
DOID:505,DOID:255,1,0,DO
DOID:5050,DOID:3459,1,0,DO
DOID:5052,DOID:0050338,1,0,DO
DOID:5056,DOID:4205,1,0,DO
DOID:5057,DOID:5058,1,0,DO
DOID:5058,DOID:3565,1,0,DO
DOID:5059,DOID:4205,1,0,DO
DOID:5062,DOID:302,1,0,DO
DOID:5063,DOID:2513,1,0,DO
DOID:507,DOID:150,1,0,DO
DOID:5074,DOID:3541,1,0,DO
DOID:5075,DOID:4844,1,0,DO
DOID:5076,DOID:3070,1,0,DO
DOID:5077,DOID:4843,1,0,DO
DOID:5078,DOID:0060084,1,0,DO
DOID:5083,DOID:1459,1,0,DO
DOID:5088,DOID:154,1,0,DO
DOID:5090,DOID:184,1,0,DO
DOID:5101,DOID:833,1,0,DO
DOID:833,DOID:0060116,1,0,DO
DOID:5102,DOID:5101,1,0,DO
DOID:5104,DOID:2519,1,0,DO
DOID:5112,DOID:5113,1,0,DO
DOID:5117,DOID:2658,1,0,DO
DOID:5118,DOID:6231,1,0,DO
DOID:6231,DOID:6232,1,0,DO
DOID:512,DOID:2998,1,0,DO
DOID:5123,DOID:0060097,1,0,DO
DOID:5124,DOID:0060111,1,0,DO
DOID:5125,DOID:0050624,1,0,DO
DOID:5126,DOID:0060090,1,0,DO
DOID:5127,DOID:127,1,0,DO
DOID:5128,DOID:127,1,0,DO
DOID:5129,DOID:2234,1,0,DO
DOID:5132,DOID:2438,1,0,DO
DOID:5134,DOID:0050624,1,0,DO
DOID:5136,DOID:3683,1,0,DO
DOID:5137,DOID:0060091,1,0,DO
DOID:5138,DOID:127,1,0,DO
DOID:5139,DOID:127,1,0,DO
DOID:5140,DOID:0080640,1,0,DO
DOID:5142,DOID:0060109,1,0,DO
DOID:5143,DOID:4610,1,0,DO
DOID:5146,DOID:0050624,1,0,DO
DOID:5147,DOID:0050622,1,0,DO
DOID:5149,DOID:962,1,0,DO
DOID:5150,DOID:962,1,0,DO
DOID:5151,DOID:962,1,0,DO
DOID:5152,DOID:962,1,0,DO
DOID:5153,DOID:962,1,0,DO
DOID:5154,DOID:934,1,0,DO
DOID:5155,DOID:2001,1,0,DO
DOID:5157,DOID:0050621,1,0,DO
DOID:5160,DOID:2349,1,0,DO
DOID:5161,DOID:2349,1,0,DO
DOID:5162,DOID:2349,1,0,DO
DOID:5169,DOID:2146,1,0,DO
DOID:5170,DOID:1901,1,0,DO
DOID:5171,DOID:119,1,0,DO
DOID:5172,DOID:8719,1,0,DO
DOID:5176,DOID:2154,1,0,DO
DOID:5178,DOID:2154,1,0,DO
DOID:5179,DOID:2154,1,0,DO
DOID:5182,DOID:2154,1,0,DO
DOID:5183,DOID:2154,1,0,DO
DOID:5189,DOID:2154,1,0,DO
DOID:519,DOID:520,1,0,DO
DOID:5190,DOID:4112,1,0,DO
DOID:5191,DOID:2154,1,0,DO
DOID:5193,DOID:4163,1,0,DO
DOID:5194,DOID:4163,1,0,DO
DOID:5195,DOID:4163,1,0,DO
DOID:5196,DOID:0060111,1,0,DO
DOID:5199,DOID:5200,1,0,DO
DOID:5204,DOID:2978,1,0,DO
DOID:5567,DOID:2156,1,0,DO
DOID:5208,DOID:2640,1,0,DO
DOID:5209,DOID:0060112,1,0,DO
DOID:5213,DOID:0060033,1,0,DO
DOID:5214,DOID:1389,1,0,DO
DOID:5221,DOID:1389,1,0,DO
DOID:5222,DOID:9588,1,0,DO
DOID:5223,DOID:15,1,0,DO
DOID:5224,DOID:9588,1,0,DO
DOID:5225,DOID:9588,1,0,DO
DOID:5230,DOID:3133,1,0,DO
DOID:5232,DOID:62,1,0,DO
DOID:5233,DOID:2431,1,0,DO
DOID:5236,DOID:2431,1,0,DO
DOID:5240,DOID:4645,1,0,DO
DOID:5251,DOID:1967,1,0,DO
DOID:5253,DOID:1967,1,0,DO
DOID:5254,DOID:502,1,0,DO
DOID:5258,DOID:1967,1,0,DO
DOID:5259,DOID:1967,1,0,DO
DOID:526,DOID:934,1,0,DO
DOID:5260,DOID:219,1,0,DO
DOID:5261,DOID:5262,1,0,DO
DOID:5262,DOID:117,1,0,DO
DOID:5263,DOID:1967,1,0,DO
DOID:5264,DOID:1967,1,0,DO
DOID:5265,DOID:1967,1,0,DO
DOID:5267,DOID:1967,1,0,DO
DOID:5268,DOID:1967,1,0,DO
DOID:5271,DOID:1967,1,0,DO
DOID:5272,DOID:10154,1,0,DO
DOID:5273,DOID:2687,1,0,DO
DOID:5275,DOID:1967,1,0,DO
DOID:5276,DOID:1114,1,0,DO
DOID:528,DOID:381,1,0,DO
DOID:5280,DOID:10534,1,0,DO
DOID:5282,DOID:4054,1,0,DO
DOID:5283,DOID:1901,1,0,DO
DOID:5284,DOID:12341,1,0,DO
DOID:5285,DOID:3017,1,0,DO
DOID:5286,DOID:2096,1,0,DO
DOID:5287,DOID:4242,1,0,DO
DOID:5288,DOID:1967,1,0,DO
DOID:5289,DOID:5165,1,0,DO
DOID:529,DOID:0050836,1,0,DO
DOID:5292,DOID:1967,1,0,DO
DOID:5293,DOID:1967,1,0,DO
DOID:5296,DOID:270,1,0,DO
DOID:5297,DOID:1995,1,0,DO
DOID:5299,DOID:2870,1,0,DO
DOID:5301,DOID:3706,1,0,DO
DOID:5302,DOID:3700,1,0,DO
DOID:5303,DOID:3702,1,0,DO
DOID:5304,DOID:3713,1,0,DO
DOID:5306,DOID:3711,1,0,DO
DOID:5307,DOID:4910,1,0,DO
DOID:5308,DOID:3502,1,0,DO
DOID:5309,DOID:8850,1,0,DO
DOID:5310,DOID:3458,1,0,DO
DOID:5313,DOID:2096,1,0,DO
DOID:5324,DOID:1964,1,0,DO
DOID:5325,DOID:225,1,0,DO
DOID:533,DOID:75,1,0,DO
DOID:5331,DOID:2999,1,0,DO
DOID:5334,DOID:2712,1,0,DO
DOID:5337,DOID:3086,1,0,DO
DOID:5338,DOID:3086,1,0,DO
DOID:5339,DOID:1227,1,0,DO
DOID:5340,DOID:10914,1,0,DO
DOID:5341,DOID:1660,1,0,DO
DOID:5342,DOID:1911,1,0,DO
DOID:5343,DOID:4439,1,0,DO
DOID:5344,DOID:5345,1,0,DO
DOID:5345,DOID:5556,1,0,DO
DOID:5348,DOID:1911,1,0,DO
DOID:5349,DOID:4439,1,0,DO
DOID:5350,DOID:5351,1,0,DO
DOID:5351,DOID:2155,1,0,DO
DOID:5362,DOID:934,1,0,DO
DOID:5363,DOID:3382,1,0,DO
DOID:5364,DOID:3683,1,0,DO
DOID:5368,DOID:3702,1,0,DO
DOID:5370,DOID:3017,1,0,DO
DOID:5373,DOID:264,1,0,DO
DOID:5374,DOID:5375,1,0,DO
DOID:5375,DOID:3165,1,0,DO
DOID:5376,DOID:3451,1,0,DO
DOID:5378,DOID:2860,1,0,DO
DOID:5379,DOID:2860,1,0,DO
DOID:538,DOID:539,1,0,DO
DOID:5381,DOID:0050625,1,0,DO
DOID:5382,DOID:2068,1,0,DO
DOID:5384,DOID:0050625,1,0,DO
DOID:5385,DOID:657,1,0,DO
DOID:5386,DOID:3683,1,0,DO
DOID:5387,DOID:0080619,1,0,DO
DOID:5389,DOID:0060089,1,0,DO
DOID:5390,DOID:657,1,0,DO
DOID:5391,DOID:3906,1,0,DO
DOID:5392,DOID:3829,1,0,DO
DOID:5393,DOID:0060090,1,0,DO
DOID:5394,DOID:5395,1,0,DO
DOID:5395,DOID:3829,1,0,DO
DOID:5396,DOID:4916,1,0,DO
DOID:5398,DOID:657,1,0,DO
DOID:9834,DOID:9835,1,0,DO
DOID:5401,DOID:657,1,0,DO
DOID:5402,DOID:0060114,1,0,DO
DOID:5403,DOID:3918,1,0,DO
DOID:5408,DOID:205,1,0,DO
DOID:5409,DOID:3905,1,0,DO
DOID:5410,DOID:1324,1,0,DO
DOID:5411,DOID:5409,1,0,DO
DOID:5414,DOID:5409,1,0,DO
DOID:5418,DOID:2468,1,0,DO
DOID:5425,DOID:1100,1,0,DO
DOID:5426,DOID:1100,1,0,DO
DOID:5427,DOID:0050623,1,0,DO
DOID:5429,DOID:0050623,1,0,DO
DOID:5432,DOID:5433,1,0,DO
DOID:5433,DOID:731,1,0,DO
DOID:5434,DOID:649,1,0,DO
DOID:5435,DOID:649,1,0,DO
DOID:5437,DOID:5381,1,0,DO
DOID:5438,DOID:5381,1,0,DO
DOID:5439,DOID:3896,1,0,DO
DOID:5442,DOID:173,1,0,DO
DOID:5443,DOID:3896,1,0,DO
DOID:5444,DOID:5876,1,0,DO
DOID:5445,DOID:5876,1,0,DO
DOID:5446,DOID:173,1,0,DO
DOID:5453,DOID:6432,1,0,DO
DOID:5457,DOID:2598,1,0,DO
DOID:5463,DOID:2952,1,0,DO
DOID:5465,DOID:0060071,1,0,DO
DOID:5468,DOID:0050625,1,0,DO
DOID:5469,DOID:0050625,1,0,DO
DOID:5474,DOID:0060112,1,0,DO
DOID:5475,DOID:0060095,1,0,DO
DOID:5476,DOID:0060110,1,0,DO
DOID:5477,DOID:2683,1,0,DO
DOID:5478,DOID:0060111,1,0,DO
DOID:5479,DOID:2683,1,0,DO
DOID:5480,DOID:0060112,1,0,DO
DOID:5482,DOID:0060112,1,0,DO
DOID:5484,DOID:5485,1,0,DO
DOID:5485,DOID:2706,1,0,DO
DOID:5487,DOID:5485,1,0,DO
DOID:5488,DOID:5485,1,0,DO
DOID:5492,DOID:5485,1,0,DO
DOID:5494,DOID:5485,1,0,DO
DOID:5495,DOID:5485,1,0,DO
DOID:5500,DOID:4844,1,0,DO
DOID:5501,DOID:5502,1,0,DO
DOID:5503,DOID:3185,1,0,DO
DOID:5504,DOID:4844,1,0,DO
DOID:5505,DOID:4844,1,0,DO
DOID:5507,DOID:4844,1,0,DO
DOID:5508,DOID:4202,1,0,DO
DOID:5509,DOID:5074,1,0,DO
DOID:551,DOID:552,1,0,DO
DOID:5510,DOID:1660,1,0,DO
DOID:5511,DOID:4441,1,0,DO
DOID:5513,DOID:5502,1,0,DO
DOID:5514,DOID:4680,1,0,DO
DOID:5515,DOID:10811,1,0,DO
DOID:5516,DOID:5517,1,0,DO
DOID:5518,DOID:3449,1,0,DO
DOID:5519,DOID:1520,1,0,DO
DOID:5521,DOID:1749,1,0,DO
DOID:5522,DOID:1749,1,0,DO
DOID:5524,DOID:8858,1,0,DO
DOID:5525,DOID:4908,1,0,DO
DOID:5526,DOID:4893,1,0,DO
DOID:5527,DOID:4932,1,0,DO
DOID:5528,DOID:1993,1,0,DO
DOID:5529,DOID:293,1,0,DO
DOID:5530,DOID:3284,1,0,DO
DOID:5531,DOID:2394,1,0,DO
DOID:5532,DOID:2152,1,0,DO
DOID:5533,DOID:2871,1,0,DO
DOID:5534,DOID:4919,1,0,DO
DOID:5535,DOID:4948,1,0,DO
DOID:5536,DOID:3151,1,0,DO
DOID:5537,DOID:4897,1,0,DO
DOID:5538,DOID:4288,1,0,DO
DOID:5539,DOID:4939,1,0,DO
DOID:5540,DOID:1963,1,0,DO
DOID:5545,DOID:4551,1,0,DO
DOID:5546,DOID:184,1,0,DO
DOID:5547,DOID:60001,1,0,DO
DOID:60001,DOID:0050828,1,0,DO
DOID:5550,DOID:2155,1,0,DO
DOID:5551,DOID:3594,1,0,DO
DOID:5553,DOID:1660,1,0,DO
DOID:5560,DOID:5559,1,0,DO
DOID:5561,DOID:10534,1,0,DO
DOID:5563,DOID:3307,1,0,DO
DOID:5564,DOID:1964,1,0,DO
DOID:5565,DOID:0080602,1,0,DO
DOID:5566,DOID:3307,1,0,DO
DOID:5568,DOID:5559,1,0,DO
DOID:5569,DOID:4921,1,0,DO
DOID:5570,DOID:2095,1,0,DO
DOID:5572,DOID:225,1,0,DO
DOID:5574,DOID:169,1,0,DO
DOID:5576,DOID:48,1,0,DO
DOID:5577,DOID:169,1,0,DO
DOID:5579,DOID:10534,1,0,DO
DOID:5580,DOID:1799,1,0,DO
DOID:5583,DOID:4556,1,0,DO
DOID:5585,DOID:3149,1,0,DO
DOID:5587,DOID:65,1,0,DO
DOID:5588,DOID:3910,1,0,DO
DOID:559,DOID:11400,1,0,DO
DOID:5590,DOID:5667,1,0,DO
DOID:5667,DOID:2095,1,0,DO
DOID:5591,DOID:4920,1,0,DO
DOID:5592,DOID:3459,1,0,DO
DOID:5593,DOID:3717,1,0,DO
DOID:5595,DOID:4923,1,0,DO
DOID:5597,DOID:3706,1,0,DO
DOID:5598,DOID:3706,1,0,DO
DOID:560,DOID:5656,1,0,DO
DOID:5602,DOID:5604,1,0,DO
DOID:5603,DOID:9952,1,0,DO
DOID:5605,DOID:3458,1,0,DO
DOID:5608,DOID:5330,1,0,DO
DOID:5615,DOID:5612,1,0,DO
DOID:5621,DOID:2531,1,0,DO
DOID:5623,DOID:1612,1,0,DO
DOID:5624,DOID:4606,1,0,DO
DOID:5625,DOID:5041,1,0,DO
DOID:5626,DOID:3277,1,0,DO
DOID:5627,DOID:4948,1,0,DO
DOID:5628,DOID:10020,1,0,DO
DOID:5629,DOID:219,1,0,DO
DOID:5630,DOID:3999,1,0,DO
DOID:5631,DOID:1380,1,0,DO
DOID:5632,DOID:3419,1,0,DO
DOID:5634,DOID:10283,1,0,DO
DOID:5635,DOID:5517,1,0,DO
DOID:5636,DOID:4362,1,0,DO
DOID:5637,DOID:1793,1,0,DO
DOID:5638,DOID:2705,1,0,DO
DOID:5641,DOID:3770,1,0,DO
DOID:5642,DOID:3770,1,0,DO
DOID:5643,DOID:730,1,0,DO
DOID:5644,DOID:0050826,1,0,DO
DOID:5648,DOID:3540,1,0,DO
DOID:565,DOID:566,1,0,DO
DOID:5655,DOID:1891,1,0,DO
DOID:5658,DOID:3459,1,0,DO
DOID:5660,DOID:305,1,0,DO
DOID:5662,DOID:4015,1,0,DO
DOID:5670,DOID:0060074,1,0,DO
DOID:5675,DOID:3459,1,0,DO
DOID:5677,DOID:1319,1,0,DO
DOID:5678,DOID:1393,1,0,DO
DOID:5680,DOID:2998,1,0,DO
DOID:5681,DOID:2394,1,0,DO
DOID:5683,DOID:225,1,0,DO
DOID:5684,DOID:0080027,1,0,DO
DOID:5688,DOID:225,1,0,DO
DOID:5690,DOID:3382,1,0,DO
DOID:5692,DOID:3382,1,0,DO
DOID:5693,DOID:3382,1,0,DO
DOID:5694,DOID:1114,1,0,DO
DOID:5695,DOID:3382,1,0,DO
DOID:5696,DOID:3382,1,0,DO
DOID:5697,DOID:3382,1,0,DO
DOID:5698,DOID:3382,1,0,DO
DOID:5699,DOID:3382,1,0,DO
DOID:57,DOID:62,1,0,DO
DOID:5700,DOID:10534,1,0,DO
DOID:5701,DOID:3017,1,0,DO
DOID:5702,DOID:3382,1,0,DO
DOID:5703,DOID:3382,1,0,DO
DOID:5704,DOID:5690,1,0,DO
DOID:5705,DOID:5690,1,0,DO
DOID:5709,DOID:3382,1,0,DO
DOID:571,DOID:572,1,0,DO
DOID:5711,DOID:3382,1,0,DO
DOID:5712,DOID:2687,1,0,DO
DOID:5713,DOID:3382,1,0,DO
DOID:5714,DOID:3382,1,0,DO
DOID:5715,DOID:3829,1,0,DO
DOID:5716,DOID:1785,1,0,DO
DOID:5718,DOID:3953,1,0,DO
DOID:5724,DOID:3855,1,0,DO
DOID:5725,DOID:6837,1,0,DO
DOID:6837,DOID:4895,1,0,DO
DOID:5726,DOID:0060095,1,0,DO
DOID:5728,DOID:0060117,1,0,DO
DOID:5729,DOID:178,1,0,DO
DOID:5730,DOID:5731,1,0,DO
DOID:5732,DOID:5733,1,0,DO
DOID:5740,DOID:10154,1,0,DO
DOID:5741,DOID:1799,1,0,DO
DOID:5742,DOID:4074,1,0,DO
DOID:5743,DOID:3458,1,0,DO
DOID:5744,DOID:3713,1,0,DO
DOID:5746,DOID:3605,1,0,DO
DOID:5747,DOID:3700,1,0,DO
DOID:5748,DOID:5749,1,0,DO
DOID:5750,DOID:9460,1,0,DO
DOID:5751,DOID:4073,1,0,DO
DOID:5752,DOID:3702,1,0,DO
DOID:5757,DOID:2568,1,0,DO
DOID:5758,DOID:2668,1,0,DO
DOID:5760,DOID:3459,1,0,DO
DOID:5761,DOID:1294,1,0,DO
DOID:5763,DOID:3683,1,0,DO
DOID:5764,DOID:1324,1,0,DO
DOID:5766,DOID:3683,1,0,DO
DOID:5767,DOID:3683,1,0,DO
DOID:5768,DOID:0060379,1,0,DO
DOID:5769,DOID:3345,1,0,DO
DOID:5772,DOID:3620,1,0,DO
DOID:5773,DOID:403,1,0,DO
DOID:5774,DOID:483,1,0,DO
DOID:5775,DOID:483,1,0,DO
DOID:5776,DOID:483,1,0,DO
DOID:5777,DOID:1993,1,0,DO
DOID:5781,DOID:5782,1,0,DO
DOID:5784,DOID:5041,1,0,DO
DOID:5789,DOID:687,1,0,DO
DOID:687,DOID:3571,1,0,DO
DOID:5798,DOID:687,1,0,DO
DOID:580,DOID:585,1,0,DO
DOID:5804,DOID:5805,1,0,DO
DOID:5805,DOID:1712,1,0,DO
DOID:5806,DOID:2725,1,0,DO
DOID:5809,DOID:3373,1,0,DO
DOID:5810,DOID:627,1,0,DO
DOID:5812,DOID:627,1,0,DO
DOID:5813,DOID:628,1,0,DO
DOID:5815,DOID:368,1,0,DO
DOID:5820,DOID:707,1,0,DO
DOID:5821,DOID:0060058,1,0,DO
DOID:5822,DOID:0060058,1,0,DO
DOID:5825,DOID:0060058,1,0,DO
DOID:5826,DOID:1612,1,0,DO
DOID:5828,DOID:3713,1,0,DO
DOID:5829,DOID:3700,1,0,DO
DOID:720,DOID:2355,1,0,DO
DOID:5830,DOID:3702,1,0,DO
DOID:5831,DOID:3706,1,0,DO
DOID:5834,DOID:2998,1,0,DO
DOID:5838,DOID:4440,1,0,DO
DOID:5842,DOID:2998,1,0,DO
DOID:5843,DOID:5844,1,0,DO
DOID:5844,DOID:3393,1,0,DO
DOID:5845,DOID:5844,1,0,DO
DOID:5846,DOID:5844,1,0,DO
DOID:5847,DOID:5844,1,0,DO
DOID:5848,DOID:5844,1,0,DO
DOID:5849,DOID:5844,1,0,DO
DOID:5850,DOID:5844,1,0,DO
DOID:5851,DOID:5844,1,0,DO
DOID:5852,DOID:5844,1,0,DO
DOID:5853,DOID:5844,1,0,DO
DOID:5854,DOID:5844,1,0,DO
DOID:5855,DOID:5844,1,0,DO
DOID:5859,DOID:3371,1,0,DO
DOID:5861,DOID:3371,1,0,DO
DOID:5862,DOID:3371,1,0,DO
DOID:5866,DOID:3371,1,0,DO
DOID:5867,DOID:3371,1,0,DO
